,Landing,Date,Boat,Trip Type,Anglers,Fish Count
1398,dana-wharf-sportfishing,2019-06-23,Sum Fun,1/2 Day AM,39,"75 Calico Bass Released, 2 Whitefish, 2 Calico Bass, 1 Sheephead"
1399,dana-wharf-sportfishing,2019-06-23,Sum Fun,1/2 Day PM,53,"75 Calico Bass Released, 2 Calico Bass, 1 Whitefish"
1400,dana-wharf-sportfishing,2019-06-23,Sum Fun,1/2 Day Twilight,47,"65 Calico Bass Released, 1 Sand Bass, 1 Calico Bass"
1401,dana-wharf-sportfishing,2019-06-24,Boardroom II,1/2 Day AM,4,"50 Calico Bass Released, 13 Calico Bass"
1402,dana-wharf-sportfishing,2019-06-24,Clemente,1/2 Day Twilight,36,"28 Calico Bass Released, 14 Sheephead, 13 Calico Bass, 2 Whitefish"
1403,dana-wharf-sportfishing,2019-06-24,Clemente,3/4 Day,24,"162 Calico Bass Released, 12 Calico Bass, 5 Rockfish, 3 Sand Bass"
1404,dana-wharf-sportfishing,2019-06-24,Dana Pride,3/4 Day,30,"268 Calico Bass Released, 28 Calico Bass, 2 Sand Bass, 1 Rockfish"
1405,dana-wharf-sportfishing,2019-06-24,Fury,Overnight,27,"200 Rockfish, 50 Whitefish, 13 Calico Bass, 10 Blue Perch, 8 Sheephead, 3 Barracuda, 2 Yellowtail"
1406,dana-wharf-sportfishing,2019-06-24,Reel Fun,1/2 Day PM,42,"160 Calico Bass Released, 12 Calico Bass, 8 Sheephead, 4 Sand Bass, 2 Whitefish, 2 Sculpin"
1407,dana-wharf-sportfishing,2019-06-24,San Mateo,1/2 Day AM,11,"40 Calico Bass Released, 3 Calico Bass"
1408,dana-wharf-sportfishing,2019-06-24,Sum Fun,1/2 Day AM,15,"150 Calico Bass Released, 10 Calico Bass, 1 Sand Bass, 1 Sculpin, 1 Sheephead"
1409,dana-wharf-sportfishing,2019-06-24,Sum Fun,1/2 Day PM,30,"250 Calico Bass Released, 41 Calico Bass, 3 Sand Bass, 1 Sheephead"
1410,dana-wharf-sportfishing,2019-06-25,Clemente,1/2 Day Twilight,27,"67 Calico Bass Released, 12 Calico Bass, 8 Sand Bass, 2 Sheephead"
1411,dana-wharf-sportfishing,2019-06-25,Clemente,3/4 Day,24,"110 Calico Bass Released, 4 Calico Bass, 4 Sand Bass, 3 Sheephead, 3 Whitefish, 1 Sculpin"
1412,dana-wharf-sportfishing,2019-06-25,Fury,Overnight,28,"100 Calico Bass Released, 48 Calico Bass, 40 Whitefish, 20 Blue Perch, 13 Rockfish, 12 Yellowtail, 12 Sheephead, 5 Bonito"
1413,dana-wharf-sportfishing,2019-06-25,Hot Spot,1/2 Day AM,3,"10 Calico Bass Released, 3 Calico Bass"
1414,dana-wharf-sportfishing,2019-06-25,Reel Fun,3/4 Day,41,"92 Calico Bass Released, 7 Calico Bass, 3 Sheephead, 3 Blue Perch, 3 Sand Bass, 1 Sculpin"
1415,dana-wharf-sportfishing,2019-06-25,San Mateo,1/2 Day PM,12,"70 Calico Bass Released, 18 Calico Bass, 6 Sand Bass"
1416,dana-wharf-sportfishing,2019-06-25,Sum Fun,1/2 Day AM,59,"2 Calico Bass, 2 Sculpin, 1 Sand Bass"
1417,dana-wharf-sportfishing,2019-06-25,Sum Fun,1/2 Day PM,54,"70 Calico Bass Released, 4 Sand Bass, 3 Calico Bass, 1 Sheephead"
1418,dana-wharf-sportfishing,2019-06-27,Boardroom,1/2 Day AM,4,"15 Calico Bass, 3 Sand Bass, 1 White Seabass"
1419,dana-wharf-sportfishing,2019-06-27,Clemente,3/4 Day,25,"97 Calico Bass Released, 21 Calico Bass, 14 Sand Bass, 6 Sheephead"
1420,dana-wharf-sportfishing,2019-06-27,Fury,Full Day,27,"200 Calico Bass Released, 28 Calico Bass, 20 Rockfish, 8 Whitefish, 8 Blue Perch, 8 Sheephead, 1 Sargo, 1 Barracuda, 1 White Seabass, 1 Yellowtail"
1421,dana-wharf-sportfishing,2019-06-27,Fury,1.5 Day,16,"25 Yellowtail, 3 Bluefin Tuna"
1422,dana-wharf-sportfishing,2019-06-27,Reel Fun,1/2 Day AM,13,"220 Calico Bass Released, 12 Calico Bass"
1423,dana-wharf-sportfishing,2019-06-27,Reel Fun,1/2 Day PM,41,"180 Calico Bass Released, 8 Calico Bass, 3 Sand Bass, 1 Sculpin, 1 Sheephead"
1424,dana-wharf-sportfishing,2019-06-27,San Mateo,3/4 Day,8,"69 Calico Bass Released, 11 Sand Bass, 4 Sheephead, 2 Calico Bass"
1425,dana-wharf-sportfishing,2019-06-27,Sum Fun,3/4 Day,35,"150 Barracuda Released, 100 Calico Bass Released, 37 Whitefish, 34 Calico Bass, 17 Rockfish, 9 Sand Bass, 6 Sculpin, 3 Sheephead"
1426,dana-wharf-sportfishing,2019-06-28,Boardroom,3/4 Day,4,"65 Calico Bass Released, 11 Calico Bass, 8 Sand Bass"
1427,dana-wharf-sportfishing,2019-06-28,Clemente,1/2 Day Twilight,32,"80 Calico Bass Released, 16 Calico Bass, 6 Sand Bass, 5 Sheephead"
1428,dana-wharf-sportfishing,2019-06-28,Clemente,3/4 Day,24,"150 Calico Bass Released, 12 Calico Bass, 8 Sand Bass, 3 Sheephead"
1429,dana-wharf-sportfishing,2019-06-28,Dana Pride,3/4 Day,34,"200 Calico Bass Released, 46 Calico Bass, 10 Sand Bass, 4 Sheephead, 2 Whitefish"
1430,dana-wharf-sportfishing,2019-06-28,Fury,Full Day,27,"160 Calico Bass Released, 36 Calico Bass, 10 Sheephead, 1 Whitefish, 1 White Seabass"
1431,dana-wharf-sportfishing,2019-06-28,Reel Fun,1/2 Day AM,23,"168 Calico Bass Released, 25 Calico Bass, 8 Sheephead, 3 Sand Bass, 1 Sculpin"
1432,dana-wharf-sportfishing,2019-06-28,Reel Fun,1/2 Day PM,34,"143 Calico Bass Released, 16 Calico Bass, 1 Sheephead, 1 Sand Bass, 1 Whitefish"
1433,dana-wharf-sportfishing,2019-06-28,Sum Fun,3/4 Day,39,"250 Calico Bass Released, 17 Calico Bass, 6 Yellowfin Croaker, 1 Sand Bass, 1 Sheephead"
1434,dana-wharf-sportfishing,2019-06-29,Boardroom,1/2 Day AM,5,"45 Calico Bass Released, 12 Calico Bass, 2 Sand Bass"
1435,dana-wharf-sportfishing,2019-06-29,Clemente,1/2 Day Twilight,41,"100 Calico Bass Released, 17 Calico Bass, 8 Sand Bass, 2 Sheephead"
1436,dana-wharf-sportfishing,2019-06-29,Clemente,3/4 Day,23,"55 Bocaccio, 50 Vermilion Rockfish, 35 Rockfish, 11 Calico Bass, 4 Whitefish, 1 Sheephead, 1 Sculpin"
1437,dana-wharf-sportfishing,2019-06-29,Dana Pride,1/2 Day AM,46,"150 Calico Bass Released, 11 Calico Bass, 6 Sand Bass, 4 Sheephead"
1438,dana-wharf-sportfishing,2019-06-29,Dana Pride,1/2 Day PM,50,"80 Calico Bass Released, 9 Calico Bass, 4 Sand Bass, 2 Sheephead"
1439,dana-wharf-sportfishing,2019-06-29,Fury,Full Day,24,"150 Calico Bass Released, 40 Calico Bass, 10 Blue Perch, 7 Sheephead, 2 Sand Bass, 2 Barracuda, 2 Yellowtail, 1 Whitefish, 1 Rockfish"
1440,dana-wharf-sportfishing,2019-06-29,Reel Fun,1/2 Day AM,32,"75 Calico Bass Released, 3 Calico Bass, 1 Sculpin"
1441,dana-wharf-sportfishing,2019-06-29,Reel Fun,1/2 Day PM,17,"181 Calico Bass Released, 17 Calico Bass, 1 Sculpin, 1 Sheephead, 1 Sand Bass"
1442,dana-wharf-sportfishing,2019-06-29,Sum Fun,Full Day,27,"200 Calico Bass Released, 35 Calico Bass, 5 Sheephead, 5 Barracuda, 2 Blue Perch"
1443,dana-wharf-sportfishing,2019-06-30,Clemente,1/2 Day Twilight,37,"55 Calico Bass Released, 6 Calico Bass, 3 Sheephead"
1444,dana-wharf-sportfishing,2019-06-30,Clemente,3/4 Day,47,"210 Calico Bass Released, 15 Calico Bass, 2 Sculpin"
1445,dana-wharf-sportfishing,2019-06-30,Fury,Overnight,30,"100 Calico Bass Released, 60 Whitefish, 40 Calico Bass, 25 Yellowtail, 9 Sheephead, 5 Sculpin, 5 Rockfish, 1 Bonito, 1 Bluefin Tuna"
1446,dana-wharf-sportfishing,2019-06-30,Reel Fun,1/2 Day AM,31,"132 Calico Bass Released, 12 Calico Bass, 1 Sand Bass, 1 Rockfish, 1 Sculpin"
1447,dana-wharf-sportfishing,2019-06-30,Sum Fun,1/2 Day AM,43,"100 Calico Bass Released, 5 Calico Bass, 5 Rockfish, 2 Sheephead, 1 Sand Bass"
1448,dana-wharf-sportfishing,2019-06-30,Sum Fun,1/2 Day PM,57,"100 Calico Bass Released, 4 Calico Bass, 2 Rockfish, 1 Sheephead, 1 Sculpin"
1449,dana-wharf-sportfishing,2019-06-30,Sum Fun,1/2 Day Twilight,34,"160 Calico Bass Released, 17 Calico Bass"
1450,dana-wharf-sportfishing,2019-07-01,Clemente,3/4 Day,26,"115 Calico Bass Released, 12 Calico Bass, 5 Sheephead, 3 Sand Bass"
1451,dana-wharf-sportfishing,2019-07-01,Dana Pride,1/2 Day AM,59,"211 Calico Bass Released, 20 Calico Bass, 2 Sand Bass"
1452,dana-wharf-sportfishing,2019-07-01,Fury,Full Day,17,"100 Calico Bass Released, 15 Calico Bass, 3 Whitefish, 3 Barracuda, 2 Opaleye, 2 Bonito, 1 Sheephead, 1 Blue Perch"
1453,dana-wharf-sportfishing,2019-07-01,Reel Fun,1/2 Day AM,24,"120 Calico Bass Released, 14 Calico Bass, 2 Sheephead, 1 Sand Bass"
1454,dana-wharf-sportfishing,2019-07-01,Reel Fun,1/2 Day PM,30,"35 Calico Bass Released, 8 Sheephead, 6 Calico Bass, 1 Sculpin, 1 Halibut"
1455,dana-wharf-sportfishing,2019-07-01,Reel Fun,1/2 Day Twilight,38,"32 Calico Bass Released, 23 Mackerel, 1 Sheephead, 1 Sand Bass"
1456,dana-wharf-sportfishing,2019-07-01,San Mateo,1/2 Day PM,4,"42 Calico Bass Released, 5 Calico Bass, 1 Sheephead"
1457,dana-wharf-sportfishing,2019-07-01,Sum Fun,3/4 Day,25,"125 Calico Bass Released, 15 Calico Bass, 2 Whitefish, 2 Sculpin"
1458,dana-wharf-sportfishing,2019-07-02,Boardroom II,3/4 Day,2,"54 Calico Bass Released, 9 Calico Bass, 2 Sand Bass"
1459,dana-wharf-sportfishing,2019-07-02,Clemente,1/2 Day AM,60,"140 Calico Bass Released, 15 Calico Bass, 3 Sand Bass, 2 Sheephead"
1460,dana-wharf-sportfishing,2019-07-02,Clemente,1/2 Day PM,59,"164 Calico Bass Released, 18 Calico Bass, 5 Sand Bass, 3 Sheephead, 1 Whitefish"
1461,dana-wharf-sportfishing,2019-07-02,Fury,Overnight,23,"35 Bonito, 33 Calico Bass, 20 Whitefish, 16 Yellowtail, 5 Barracuda, 1 Halibut"
1462,dana-wharf-sportfishing,2019-07-02,Reel Fun,3/4 Day,15,"185 Calico Bass Released, 67 Mackerel, 17 Calico Bass, 2 Sand Bass"
1463,dana-wharf-sportfishing,2019-07-02,San Mateo,1/2 Day AM,3,35 Calico Bass Released
1464,dana-wharf-sportfishing,2019-07-02,San Mateo,1/2 Day PM,7,"185 Calico Bass Released, 27 Calico Bass, 5 Sand Bass"
1465,dana-wharf-sportfishing,2019-07-02,Sum Fun,3/4 Day,54,"200 Calico Bass Released, 18 Calico Bass, 4 Whitefish, 4 Sheephead, 3 Sand Bass, 2 Sculpin, 1 Rockfish"
1466,dana-wharf-sportfishing,2019-07-03,Clemente,1/2 Day AM,20,"110 Calico Bass Released, 28 Calico Bass, 9 Sand Bass, 9 Sheephead, 1 Whitefish"
1467,dana-wharf-sportfishing,2019-07-03,Fury,3/4 Day,24,"125 Calico Bass Released, 17 Calico Bass"
1468,dana-wharf-sportfishing,2019-07-03,Reel Fun,1/2 Day AM,32,"88 Calico Bass Released, 26 Calico Bass, 5 Sand Bass, 1 Sheephead"
1469,dana-wharf-sportfishing,2019-07-03,Reel Fun,1/2 Day Twilight,23,"50 Calico Bass Released, 12 Calico Bass, 2 Sand Bass"
1470,dana-wharf-sportfishing,2019-07-03,San Mateo,3/4 Day,6,"80 Calico Bass Released, 15 Calico Bass, 4 Sand Bass, 1 Sheephead"
1471,dana-wharf-sportfishing,2019-07-03,Sum Fun,3/4 Day,37,"95 Calico Bass Released, 14 Calico Bass, 2 Sheephead"
1472,dana-wharf-sportfishing,2019-07-04,Clemente,1/2 Day AM,24,"110 Calico Bass Released, 11 Calico Bass, 3 Sand Bass"
1473,dana-wharf-sportfishing,2019-07-04,Clemente,1/2 Day Twilight,29,"55 Calico Bass Released, 26 Calico Bass, 2 Sculpin, 1 Sheephead"
1474,dana-wharf-sportfishing,2019-07-04,Fury,Full Day,10,"100 Calico Bass Released, 4 Bonito, 3 Barracuda, 3 Yellowtail"
1475,dana-wharf-sportfishing,2019-07-04,Reel Fun,1/2 Day AM,24,"170 Calico Bass Released, 23 Calico Bass, 8 Sand Bass, 1 Sheephead"
1476,dana-wharf-sportfishing,2019-07-04,Sum Fun,3/4 Day,44,"210 Calico Bass Released, 41 Calico Bass, 5 Sand Bass"
1477,dana-wharf-sportfishing,2019-07-05,Boardroom II,1/2 Day AM,4,"20 Calico Bass Released, 16 Calico Bass, 10 Rockfish"
1478,dana-wharf-sportfishing,2019-07-05,Boardroom II,1/2 Day PM,4,"40 Calico Bass Released, 20 Calico Bass"
1479,dana-wharf-sportfishing,2019-07-05,Clemente,3/4 Day,54,"90 Calico Bass Released, 17 Calico Bass, 3 Sheephead, 2 Sculpin, 2 Whitefish, 1 Rockfish"
1480,dana-wharf-sportfishing,2019-07-05,Current,1/2 Day PM,2,"20 Calico Bass Released, 10 Calico Bass"
1481,dana-wharf-sportfishing,2019-07-05,Fury,Full Day,19,"24 Calico Bass, 8 Blue Perch, 3 Bonito, 2 Barracuda, 1 Sheephead, 1 White Seabass, 1 Yellowtail"
1482,dana-wharf-sportfishing,2019-07-05,Hot Spot,1/2 Day AM,6,"35 Sand Bass Released, 6 Sand Bass"
1483,dana-wharf-sportfishing,2019-07-05,Reel Fun,1/2 Day AM,42,"134 Calico Bass Released, 15 Calico Bass, 8 Sheephead, 1 Sand Bass, 1 Halibut, 1 Whitefish"
1484,dana-wharf-sportfishing,2019-07-05,Reel Fun,1/2 Day PM,37,"77 Calico Bass Released, 10 Calico Bass, 1 Whitefish"
1485,dana-wharf-sportfishing,2019-07-05,San Mateo,1/2 Day PM,10,"100 Calico Bass Released, 20 Calico Bass"
1486,dana-wharf-sportfishing,2019-07-05,Sum Fun,Full Day,25,"105 Calico Bass Released, 21 Bonito, 15 Whitefish, 15 Calico Bass, 10 Blue Perch, 5 Barracuda, 3 Sargo, 1 Sculpin, 1 Yellowtail"
1487,dana-wharf-sportfishing,2019-07-06,Clemente,1/2 Day Twilight,54,"80 Calico Bass Released, 26 Calico Bass, 2 Sculpin, 1 Barracuda"
1488,dana-wharf-sportfishing,2019-07-06,Clemente,3/4 Day,44,"160 Calico Bass Released, 15 Calico Bass, 10 Whitefish, 8 Rockfish, 6 Sheephead, 4 Sand Bass, 1 Halibut"
1489,dana-wharf-sportfishing,2019-07-06,Current,1/2 Day AM,5,"100 Calico Bass Released, 22 Calico Bass, 3 Sand Bass"
1490,dana-wharf-sportfishing,2019-07-06,Dana Pride,1/2 Day AM,43,"100 Calico Bass Released, 17 Calico Bass, 6 Sand Bass, 3 Sheephead, 1 Whitefish"
1491,dana-wharf-sportfishing,2019-07-06,Dana Pride,1/2 Day PM,33,"45 Calico Bass Released, 4 Calico Bass, 2 Sand Bass"
1492,dana-wharf-sportfishing,2019-07-06,Reel Fun,Full Day,21,"325 Calico Bass Released, 53 Calico Bass, 3 Sand Bass"
1493,dana-wharf-sportfishing,2019-07-06,Sum Fun,Full Day,28,"82 Calico Bass Released, 24 Calico Bass, 1 Sand Bass"
1494,dana-wharf-sportfishing,2019-07-07,Boardroom,1/2 Day AM,2,"30 Calico Bass Released, 10 Calico Bass"
1495,dana-wharf-sportfishing,2019-07-07,Boardroom II,1/2 Day PM,3,"30 Calico Bass Released, 15 Calico Bass"
1496,dana-wharf-sportfishing,2019-07-07,Clemente,3/4 Day,11,"110 Vermilion Rockfish, 50 Calico Bass Released, 21 Calico Bass"
1497,dana-wharf-sportfishing,2019-07-07,Fury,Full Day,22,"39 Calico Bass, 25 Whitefish, 5 Barracuda, 4 Sanddab"
1498,dana-wharf-sportfishing,2019-07-07,Fury,1.5 Day,25,6 Bluefin Tuna
1499,dana-wharf-sportfishing,2019-07-07,Reel Fun,1/2 Day AM,19,"95 Calico Bass Released, 12 Calico Bass, 10 Sheephead, 1 Sand Bass, 1 Sculpin, 1 Whitefish"
1500,dana-wharf-sportfishing,2019-07-07,Reel Fun,1/2 Day Twilight,42,"70 Calico Bass Released, 17 Calico Bass, 2 Sheephead"
1501,dana-wharf-sportfishing,2019-07-07,Sum Fun,1/2 Day AM,27,"95 Calico Bass Released, 10 Sand Bass, 5 Rockfish, 3 Whitefish, 2 Calico Bass"
1502,dana-wharf-sportfishing,2019-07-07,Sum Fun,1/2 Day PM,56,"75 Calico Bass Released, 10 Calico Bass, 5 Whitefish, 3 Sand Bass"
1503,dana-wharf-sportfishing,2019-07-07,Sum Fun,1/2 Day Twilight,37,"75 Calico Bass Released, 13 Calico Bass, 3 Whitefish"
1504,dana-wharf-sportfishing,2019-07-08,Clemente,3/4 Day,24,"250 Calico Bass Released, 13 Calico Bass, 2 Whitefish, 1 Sand Bass"
1505,dana-wharf-sportfishing,2019-07-08,Dana Pride,1/2 Day AM,33,"138 Calico Bass Released, 31 Calico Bass, 3 Sand Bass, 2 Sheephead, 1 Whitefish"
1506,dana-wharf-sportfishing,2019-07-08,Fury,Full Day,23,"50 Calico Bass Released, 15 Yellowtail, 7 Calico Bass"
1507,dana-wharf-sportfishing,2019-07-08,Reel Fun,1/2 Day Twilight,44,"103 Calico Bass Released, 7 Calico Bass, 2 Sheephead, 2 Sand Bass, 1 Sculpin"
1508,dana-wharf-sportfishing,2019-07-08,Reel Fun,3/4 Day,19,"230 Calico Bass Released, 14 Calico Bass, 3 Sand Bass"
1509,dana-wharf-sportfishing,2019-07-08,San Mateo,1/2 Day PM,11,"105 Calico Bass Released, 16 Calico Bass, 6 Sand Bass"
1510,dana-wharf-sportfishing,2019-07-08,San Mateo,1/2 Day Twilight,9,"70 Calico Bass Released, 10 Calico Bass, 1 Sheephead"
1511,dana-wharf-sportfishing,2019-07-08,Sum Fun,3/4 Day,30,"95 Calico Bass Released, 17 Calico Bass"
1512,dana-wharf-sportfishing,2019-07-09,Boardroom II,1/2 Day AM,4,"16 Vermilion Rockfish, 14 Calico Bass"
1513,dana-wharf-sportfishing,2019-07-09,Boardroom II,1/2 Day PM,4,"18 Vermilion Rockfish, 12 Calico Bass"
1514,dana-wharf-sportfishing,2019-07-09,Clemente,3/4 Day,24,"31 Vermilion Rockfish, 30 Rockfish, 26 Bocaccio, 8 Sculpin"
1515,dana-wharf-sportfishing,2019-07-09,Dana Pride,3/4 Day,64,"313 Calico Bass Released, 35 Calico Bass, 4 Sand Bass"
1516,dana-wharf-sportfishing,2019-07-09,Fury,Overnight,29,"50 Calico Bass Released, 20 Calico Bass, 12 Yellowtail, 5 Sheephead, 3 Barracuda, 2 Triggerfish, 2 Blue Perch, 1 White Seabass, 1 Bonito"
1517,dana-wharf-sportfishing,2019-07-09,Reel Fun,1/2 Day AM,44,"130 Calico Bass Released, 16 Calico Bass, 5 Sand Bass, 1 Sheephead"
1518,dana-wharf-sportfishing,2019-07-09,Reel Fun,1/2 Day PM,44,"300 Calico Bass Released, 53 Calico Bass, 6 Sand Bass"
1519,dana-wharf-sportfishing,2019-07-09,Sum Fun,3/4 Day,28,"150 Calico Bass Released, 16 Calico Bass, 4 Sand Bass, 1 Sheephead"
1520,dana-wharf-sportfishing,2019-07-10,Boardroom II,1/2 Day AM,3,"25 Calico Bass Released, 9 Calico Bass, 1 Sand Bass"
1521,dana-wharf-sportfishing,2019-07-10,Clemente,3/4 Day,25,"140 Calico Bass Released, 17 Calico Bass, 6 Sheephead, 4 Rockfish"
1522,dana-wharf-sportfishing,2019-07-10,Current,1/2 Day PM,3,"80 Calico Bass Released, 12 Calico Bass, 2 Rockfish"
1523,dana-wharf-sportfishing,2019-07-10,Dana Pride,3/4 Day,44,"150 Calico Bass Released, 37 Calico Bass, 12 Sand Bass, 5 Whitefish, 4 Sheephead, 1 Halibut"
1524,dana-wharf-sportfishing,2019-07-10,Reel Fun,1/2 Day AM,16,"200 Calico Bass Released, 28 Calico Bass, 6 Sand Bass, 1 Sheephead"
1525,dana-wharf-sportfishing,2019-07-10,Reel Fun,1/2 Day PM,39,"74 Calico Bass Released, 13 Calico Bass, 3 Sand Bass, 2 Sheephead"
1526,dana-wharf-sportfishing,2019-07-10,San Mateo,1/2 Day AM,10,"20 Calico Bass Released, 6 Calico Bass"
1527,dana-wharf-sportfishing,2019-07-10,Sum Fun,1/2 Day AM,18,"95 Calico Bass Released, 15 Calico Bass, 2 Sheephead, 1 Sand Bass"
1528,dana-wharf-sportfishing,2019-07-10,Sum Fun,1/2 Day PM,32,"75 Calico Bass Released, 12 Calico Bass, 1 Sand Bass"
1529,dana-wharf-sportfishing,2019-07-11,Clemente,1/2 Day Twilight,40,"30 Calico Bass Released, 6 Calico Bass"
1530,dana-wharf-sportfishing,2019-07-11,Clemente,3/4 Day,25,"80 Calico Bass Released, 11 Calico Bass"
1531,dana-wharf-sportfishing,2019-07-11,Dana Pride,3/4 Day,48,"100 Calico Bass Released, 18 Calico Bass, 8 Whitefish, 2 Sand Bass, 1 Halibut, 1 Sheephead"
1532,dana-wharf-sportfishing,2019-07-11,Fury,Full Day,18,"180 Calico Bass Released, 42 Calico Bass, 4 Sheephead, 3 Blue Perch, 2 Barracuda"
1533,dana-wharf-sportfishing,2019-07-11,Reel Fun,1/2 Day AM,29,"40 Calico Bass Released, 2 Calico Bass, 1 Halibut, 1 Sand Bass, 1 Sheephead"
1534,dana-wharf-sportfishing,2019-07-11,Reel Fun,1/2 Day PM,39,"48 Calico Bass Released, 8 Calico Bass, 3 Sand Bass"
1535,dana-wharf-sportfishing,2019-07-11,Reel Fun,1/2 Day PM,39,"48 Calico Bass Released, 8 Calico Bass, 3 Sand Bass"
1536,dana-wharf-sportfishing,2019-07-11,San Mateo,3/4 Day,10,"77 Calico Bass Released, 13 Calico Bass, 1 Barracuda"
1537,dana-wharf-sportfishing,2019-07-11,Sum Fun,3/4 Day,13,"110 Calico Bass Released, 40 Rockfish, 17 Calico Bass"
1538,dana-wharf-sportfishing,2019-07-12,Clemente,1/2 Day Twilight,18,"150 Calico Bass Released, 6 Calico Bass"
1539,dana-wharf-sportfishing,2019-07-12,Clemente,3/4 Day,25,"100 Calico Bass Released, 18 Calico Bass"
1540,dana-wharf-sportfishing,2019-07-12,Dana Pride,3/4 Day,51,"140 Calico Bass Released, 22 Calico Bass, 6 Sand Bass, 6 Sheephead, 4 Whitefish"
1541,dana-wharf-sportfishing,2019-07-12,Fury,Full Day,25,"225 Calico Bass Released, 51 Calico Bass, 20 Barracuda, 3 Sheephead, 1 Bonito, 1 Yellowtail"
1542,dana-wharf-sportfishing,2019-07-12,Reel Fun,1/2 Day AM,36,"39 Calico Bass Released, 1 Whitefish"
1543,dana-wharf-sportfishing,2019-07-12,Reel Fun,1/2 Day PM,43,"69 Calico Bass Released, 17 Calico Bass, 1 Sand Bass"
1544,dana-wharf-sportfishing,2019-07-12,San Mateo,Full Day,15,"30 Calico Bass Released, 8 Calico Bass, 4 Barracuda, 3 Yellowtail"
1545,dana-wharf-sportfishing,2019-07-12,Sum Fun,1/2 Day PM,28,95 Calico Bass Released
1546,dana-wharf-sportfishing,2019-07-12,Sum Fun,1/2 Day Twilight,58,"75 Calico Bass Released, 2 Rockfish, 1 Calico Bass"
1547,dana-wharf-sportfishing,2019-07-13,Boardroom II,1/2 Day AM,3,35 Calico Bass Released
1548,dana-wharf-sportfishing,2019-07-13,Clemente,1/2 Day Twilight,30,"55 Calico Bass Released, 11 Calico Bass"
1549,dana-wharf-sportfishing,2019-07-13,Clemente,3/4 Day,20,"190 Calico Bass Released, 54 Calico Bass, 5 Sand Bass, 3 Sheephead, 2 Whitefish"
1550,dana-wharf-sportfishing,2019-07-13,Current,1/2 Day AM,2,"25 Calico Bass Released, 10 Calico Bass"
1551,dana-wharf-sportfishing,2019-07-13,Fury,Full Day,22,"200 Calico Bass Released, 43 Calico Bass, 10 Blue Perch, 5 Barracuda, 4 Bonito, 3 Sheephead, 3 Yellowtail"
1552,dana-wharf-sportfishing,2019-07-13,Reel Fun,1/2 Day Twilight,36,"75 Calico Bass Released, 8 Calico Bass, 3 Sand Bass"
1553,dana-wharf-sportfishing,2019-07-13,Reel Fun,3/4 Day,28,"294 Calico Bass Released, 50 Calico Bass, 4 Sand Bass"
1554,dana-wharf-sportfishing,2019-07-13,San Mateo,3/4 Day,2,"40 Calico Bass Released, 10 Calico Bass"
1555,dana-wharf-sportfishing,2019-07-13,Sum Fun,1/2 Day AM,57,"99 Calico Bass Released, 9 Calico Bass"
1556,dana-wharf-sportfishing,2019-07-13,Sum Fun,1/2 Day PM,29,"89 Calico Bass Released, 11 Calico Bass"
1557,dana-wharf-sportfishing,2019-07-13,Sum Fun,1/2 Day Twilight,32,"80 Calico Bass Released, 12 Calico Bass, 2 Sheephead, 1 Barracuda"
1558,dana-wharf-sportfishing,2019-07-14,Boardroom II,1/2 Day PM,2,"35 Calico Bass Released, 8 Calico Bass, 2 Sand Bass"
1559,dana-wharf-sportfishing,2019-07-14,Clemente,1/2 Day AM,50,"65 Calico Bass Released, 12 Calico Bass, 2 Sheephead, 2 Sand Bass, 1 Whitefish"
1560,dana-wharf-sportfishing,2019-07-14,Clemente,1/2 Day PM,50,"40 Calico Bass Released, 9 Calico Bass, 2 Rockfish, 1 Sand Bass"
1561,dana-wharf-sportfishing,2019-07-14,Clemente,1/2 Day Twilight,55,"25 Calico Bass Released, 5 Calico Bass, 1 Barracuda"
1562,dana-wharf-sportfishing,2019-07-14,Fury,Overnight,24,"200 Calico Bass Released, 51 Calico Bass, 25 Whitefish, 14 Bonito, 6 Sheephead, 6 Yellowtail"
1563,dana-wharf-sportfishing,2019-07-14,Reel Fun,1/2 Day AM,29,"70 Calico Bass Released, 3 Sheephead, 2 Calico Bass, 1 Sand Bass, 1 Whitefish"
1564,dana-wharf-sportfishing,2019-07-14,Reel Fun,1/2 Day PM,38,"81 Calico Bass Released, 6 Calico Bass, 4 Sheephead, 1 Sculpin, 1 Sand Bass"
1565,dana-wharf-sportfishing,2019-07-14,Sum Fun,Full Day,7,"100 Calico Bass Released, 35 Vermilion Rockfish, 25 Bocaccio, 22 Calico Bass, 8 Rockfish, 8 Sculpin, 4 Sand Bass"
1566,dana-wharf-sportfishing,2019-07-15,Clemente,1/2 Day Twilight,48,"90 Calico Bass Released, 14 Sheephead, 12 Calico Bass, 5 Rockfish, 2 Sculpin"
1567,dana-wharf-sportfishing,2019-07-15,Clemente,3/4 Day,43,"79 Calico Bass Released, 58 Calico Bass, 4 Sand Bass, 3 Sheephead"
1568,dana-wharf-sportfishing,2019-07-15,Fury,Overnight,26,"199 Calico Bass Released, 50 Calico Bass, 50 Bonito, 40 Whitefish, 26 Yellowtail, 21 Blue Perch, 6 Sheephead, 3 Barracuda, 1 White Seabass"
1569,dana-wharf-sportfishing,2019-07-15,Reel Fun,1/2 Day AM,32,"79 Calico Bass Released, 8 Calico Bass, 4 Whitefish, 2 Sand Bass, 2 Sheephead"
